Date(UTC),Latitude,Longitude,Depth,Magnitude
10-10-2006 00:00,38.41,39.8,35,5
11-10-2006 00:00,36.9877,30.2909,31.7,4.6
12-10-2006 00:00,36.8006,27.7658,10,4.4
13-10-2006 00:00,36.9103,27.7562,10,4.6
14-10-2006 00:00,36.831,27.9907,10,4.6
15-10-2006 00:00,36.8944,27.927,5,4.4
16-10-2006 00:00,37.493,35.845,44,5.4
17-10-2006 00:00,38.445,42.644,33,4.4
18-10-2006 00:00,36.22,31.49,93,5.7
19-10-2006 00:00,36.1,31.44,79,4
20-10-2006 00:00,36.566,36.333,39.2,4.6
21-10-2006 00:00,40.2654,30.8346,10,4.2
22-10-2006 00:00,39.1028,29.3473,10,4.4
23-10-2006 00:00,40.3775,25.949,10,4.5
24-10-2006 00:00,37.9129,38.1917,29.5,4.1
25-10-2006 00:00,36.9817,27.9185,6.9,4.6
26-10-2006 00:00,35.9388,31.1877,10,4
27-10-2006 00:00,36.9527,27.8935,4.3,4.4
28-10-2006 00:00,35.775,31.0122,66.1,4.3
29-10-2006 00:00,40.4238,26.0354,10,4.2
30-10-2006 00:00,39.2551,29.3866,6,4.6
31-10-2006 00:00,42.3559,34.3522,10,4.1
01-11-2006 00:00,36.011,28.238,69.6,4.5
02-11-2006 00:00,36.9568,27.8381,10,4.6
03-11-2006 00:00,36.6806,27.3352,10,4.2
04-11-2006 00:00,40.4421,42.2021,10,4
05-11-2006 00:00,40.6477,42.5712,3,4.3
06-11-2006 00:00,38.7489,26.5175,15,4
07-11-2006 00:00,39.072,28.8626,37.6,4.3
08-11-2006 00:00,37.0671,28.731,31.7,4.4
09-11-2006 00:00,39.5849,40.1535,33,4.6
10-11-2006 00:00,35.724,29.852,39.7,5.8
11-11-2006 00:00,39.1413,28.9846,34.8,4.1
12-11-2006 00:00,39.251,29.043,21.6,4.5
13-11-2006 00:00,39.1976,28.9044,10,4.5
14-11-2006 00:00,38.9044,32.6004,33,4.3
15-11-2006 00:00,35.888,27.366,54.4,5
16-11-2006 00:00,35.7693,27.2997,10,4.6
17-11-2006 00:00,37.5652,35.9233,49.6,4.5
18-11-2006 00:00,38.9673,31.7737,28.5,4
19-11-2006 00:00,40.1633,41.98,10,4.5
20-11-2006 00:00,36.0625,27.7721,108,4.3
21-11-2006 00:00,36.214,33.948,51.2,4.2
22-11-2006 00:00,38.7967,29.1694,10,4.3
23-11-2006 00:00,38.536,40.84,56.3,5.1
24-11-2006 00:00,39.8751,29.1371,20.6,4.1
25-11-2006 00:00,38.93,27.42,10,5.3
26-11-2006 00:00,39.3662,28.1221,10,4.1
27-11-2006 00:00,37.6355,36.146,10,4.2
28-11-2006 00:00,35.7331,27.1403,10,4.6
29-11-2006 00:00,40.0926,33.1694,33,4.1
30-11-2006 00:00,38.053,30.873,1.9,4.4
01-12-2006 00:00,38.1171,30.903,1.2,4.5
02-12-2006 00:00,37,28.8,26,5.1
03-12-2006 00:00,37.6005,37.1496,63.9,4
04-12-2006 00:00,35.7655,27.1,33.2,4.3
05-12-2006 00:00,39.91,40.31,37,5.3
06-12-2006 00:00,37.9711,38.6084,64.3,4.5
07-12-2006 00:00,39.2629,26.0704,10,4.1
08-12-2006 00:00,36.8981,28.8213,10,4.9
09-12-2006 00:00,36.8951,28.7497,1.2,4.1
10-12-2006 00:00,39.3239,27.5636,10,4.3
11-12-2006 00:00,39.2024,28.8961,10,4.3
12-12-2006 00:00,38.3011,39.2872,10,4.2
13-12-2006 00:00,39.2307,27.7136,10,4.2
14-12-2006 00:00,36.074,31.379,77.4,4.6
15-12-2006 00:00,35.812,44.573,15,5
16-12-2006 00:00,38.7958,26.6544,10,4.6
17-12-2006 00:00,35.882,44.636,20,6.1
18-12-2006 00:00,35.759,44.3455,43.9,4.7
19-12-2006 00:00,36.0331,44.0542,10,4.6
20-12-2006 00:00,38.0199,27.6483,15,4.7
21-12-2006 00:00,38.5467,44.9778,65.7,4.5
22-12-2006 00:00,36.9034,28.6023,10,4.8
23-12-2006 00:00,38.473,44.847,15,4.6
24-12-2006 00:00,38.06,38.571,12.8,5
25-12-2006 00:00,36.1645,27.745,57.4,4
26-12-2006 00:00,36.17,30.807,64.2,4.5
27-12-2006 00:00,36.0569,30.7965,58,4.2
28-12-2006 00:00,36.3614,30.6381,67,4.3
29-12-2006 00:00,40.9697,40.2572,33,4.1
30-12-2006 00:00,36.274,36.398,34.6,4.6
31-12-2006 00:00,36.4376,36.1787,35.9,4.4
01-01-2007 00:00,35.9734,27.4208,48.5,4.3
02-01-2007 00:00,40.813,28.12,15,4.7
03-01-2007 00:00,37.7306,31.7163,41.9,4.6
04-01-2007 00:00,38.9952,33.0982,37.7,4
05-01-2007 00:00,38.0601,26.1198,10,4
06-01-2007 00:00,39.9376,40.6729,52.1,4.4
07-01-2007 00:00,36.547,30.685,72.8,5.6
08-01-2007 00:00,36.0547,28.8817,36.5,4.6
09-01-2007 00:00,37.3521,44.8897,10,4.4
10-01-2007 00:00,36.441,30.7035,52.4,4.2
11-01-2007 00:00,40.7945,28.0902,24,4
12-01-2007 00:00,38.8883,29.9302,10,4.9
13-01-2007 00:00,35.775,27.169,100.8,4.6
14-01-2007 00:00,36.72,28.145,15.2,4.7
15-01-2007 00:00,37.4956,29.0083,10,4.2
16-01-2007 00:00,39.4107,27.9635,6.5,4.1
17-01-2007 00:00,36.125,26.9917,10,4
18-01-2007 00:00,36.2195,28.8673,68.3,4.1
19-01-2007 00:00,40.0239,38.0486,33,4.5
20-01-2007 00:00,36.1718,35.8858,63.3,4.7
21-01-2007 00:00,37.0957,31.1576,126,4
22-01-2007 00:00,40.2259,28.8565,1.2,4.1
23-01-2007 00:00,40.2651,28.8984,2.1,4
24-01-2007 00:00,40.2973,28.9364,6.8,4.5
25-01-2007 00:00,38.0975,37.8935,10,4.5
26-01-2007 00:00,37.4193,30.3024,10,4.1
27-01-2007 00:00,40.7091,28.2574,3.3,4
28-01-2007 00:00,35.889,29.901,50.9,4.6
29-01-2007 00:00,36.0755,27.129,10,4
30-01-2007 00:00,39.514,26.994,10,4.3
31-01-2007 00:00,37.2954,29.5443,10,4.2
01-02-2007 00:00,39.7323,27.8112,2.1,4
02-02-2007 00:00,40.466,29.2109,10,4.1
03-02-2007 00:00,36.3517,27.5662,13.3,4.3
04-02-2007 00:00,36.3263,44.3279,33,4.1
05-02-2007 00:00,38.8998,36.9768,83.6,4.3
06-02-2007 00:00,35.8415,44.2192,62.2,4.5
07-02-2007 00:00,40.1414,38.2298,25.1,4.5
08-02-2007 00:00,35.866,29.5354,33,4.1
09-02-2007 00:00,36.6253,27.846,10,4.1
10-02-2007 00:00,36.247,30.38,58.5,4.8
11-02-2007 00:00,36.64,26.8172,160.7,4.7
12-02-2007 00:00,36.3313,27.7246,41.2,4.3
13-02-2007 00:00,37.0742,29.7798,20.7,4.6
14-02-2007 00:00,35.8429,30.1434,10,4.6
15-02-2007 00:00,40.6569,36.003,10,4.5
16-02-2007 00:00,37.1163,31.9414,10,4.9
17-02-2007 00:00,36.5788,26.8146,2.4,4.6
18-02-2007 00:00,40.1476,28.74,10,4.9
19-02-2007 00:00,39.3309,29.12,16.5,4.3
20-02-2007 00:00,39.3893,29.0557,10,4.5
21-02-2007 00:00,37.188,42.613,35,4.8
22-02-2007 00:00,36.0465,27.1837,10,4.3
23-02-2007 00:00,37.9164,28.8681,2.6,4.6
24-02-2007 00:00,41.103,44.048,6.4,4.3
25-02-2007 00:00,35.97,35.576,45.6,4.5
26-02-2007 00:00,41.9947,43.4022,6.2,4.4
27-02-2007 00:00,36.6114,27.5156,145.6,4.5
28-02-2007 00:00,37.2405,43.5657,33,4.3
01-03-2007 00:00,39.3278,29.0465,13,4
02-03-2007 00:00,36.082,35.8861,33,4.2
03-03-2007 00:00,40.3828,33.3135,10,4
04-03-2007 00:00,35.8665,44.5054,33,4.4
05-03-2007 00:00,39.2712,29.0599,10,4.2
06-03-2007 00:00,38.6403,31.0647,5.2,4.2
07-03-2007 00:00,39.2675,41.8755,33,4.3
08-03-2007 00:00,39.2165,41.8186,10,4.5
09-03-2007 00:00,39.5272,41.7871,10,4.6
10-03-2007 00:00,39.218,41.877,35,5.4
11-03-2007 00:00,39.1383,41.8794,10,4.3
12-03-2007 00:00,38.5874,28.1832,10,4.1
13-03-2007 00:00,36.0006,27.3736,10,4.4
14-03-2007 00:00,37.4749,26.7331,10,4
15-03-2007 00:00,38.3042,25.9152,10,4.1
16-03-2007 00:00,35.749,27.4726,5.5,4
17-03-2007 00:00,39.5371,26.0757,10,4.1
18-03-2007 00:00,40.7925,29.844,10,4
19-03-2007 00:00,39.3882,26.0892,10,4
20-03-2007 00:00,40.6021,27.3387,21.6,4.6
21-03-2007 00:00,38.1634,32.1283,10,4.5
22-03-2007 00:00,36.665,27.094,142.4,4.8
23-03-2007 00:00,38.8926,28.1479,10,4
24-03-2007 00:00,38.6782,26.9079,10,4.4
25-03-2007 00:00,38.7589,26.9271,10,4.3
26-03-2007 00:00,37.5055,26.8506,10,4.1
27-03-2007 00:00,35.779,44.398,15,4.6
28-03-2007 00:00,35.783,44.347,15,4.6
29-03-2007 00:00,36.0927,44.0306,33,4.3
30-03-2007 00:00,37.737,35.3817,59.1,4.2
31-03-2007 00:00,38.136,39.61,11.8,4.5
01-04-2007 00:00,36.4374,26.7792,10,4.6
02-04-2007 00:00,36.3507,26.9974,10,4.3
03-04-2007 00:00,35.8766,26.3225,133.3,4.3
04-04-2007 00:00,36.9323,28.8624,12,4.2
05-04-2007 00:00,39.544,41.7615,10,4.4
06-04-2007 00:00,37.1078,36.4356,54.2,4.1
07-04-2007 00:00,39.918,42.21,35,4.7
08-04-2007 00:00,40.4038,28.9825,10,4
09-04-2007 00:00,37.5913,35.8474,33,4
10-04-2007 00:00,40.4507,29.0393,4.4,4.2
11-04-2007 00:00,40.7501,30.547,15.5,4.1
12-04-2007 00:00,41.373,43.953,10,4.7
13-04-2007 00:00,36.8669,27.8258,10,4.4
14-04-2007 00:00,39.337,43.676,15,4.8
15-04-2007 00:00,36.9793,27.9224,10.1,4.7
16-04-2007 00:00,36.9086,27.9,10,4
17-04-2007 00:00,40.1403,28.8944,10,4.4
18-04-2007 00:00,37.065,45.029,15,4.6
19-04-2007 00:00,36.9551,27.8068,10,4.1
20-04-2007 00:00,36.981,27.8702,5.5,4.1
21-04-2007 00:00,36.9243,27.8867,10,4.3
22-04-2007 00:00,36.9237,27.8942,8.2,4.1
23-04-2007 00:00,36.8915,27.7827,10,4.4
24-04-2007 00:00,35.9351,27.3727,13.2,4
25-04-2007 00:00,38.8994,25.9421,26.6,4
26-04-2007 00:00,35.6839,26.1701,109.7,4.3
27-04-2007 00:00,37.0038,27.9795,1.3,4.3
28-04-2007 00:00,36.9959,28.0315,9.7,4.5
29-04-2007 00:00,40.9958,27.8284,25.1,4.6
30-04-2007 00:00,36.0072,27.1302,10,4
01-05-2007 00:00,40.3752,28.9501,11,4.3
02-05-2007 00:00,39.1271,38.1382,33,4
03-05-2007 00:00,39.0606,38.0339,10,4.2
04-05-2007 00:00,37.9879,35.2308,45.8,4.4
05-05-2007 00:00,36.7562,27.2078,10,4.3
06-05-2007 00:00,37.7967,26.8052,10,4.1
07-05-2007 00:00,40.9766,27.8697,10,4.4
08-05-2007 00:00,41.0473,42.948,3,4.5
09-05-2007 00:00,39.3897,25.9825,11.1,4
10-05-2007 00:00,37.9023,26.8491,6.4,4.1
11-05-2007 00:00,37.8082,26.8096,10,4.1
12-05-2007 00:00,41.9745,43.3868,1.7,4.4
13-05-2007 00:00,39.135,41.877,35,4.7
14-05-2007 00:00,38.5192,28.461,31.4,4.6
15-05-2007 00:00,39.8618,38.7251,33,4.3
16-05-2007 00:00,38.4542,25.9453,18,4.1
17-05-2007 00:00,37.4528,29.5292,17.1,4.5
18-05-2007 00:00,36.4273,26.2147,139.8,4.5
19-05-2007 00:00,39.8837,26.5031,10,4.6
20-05-2007 00:00,38.424,40.597,40.2,4.9
21-05-2007 00:00,38.4349,40.5816,33,4.3
22-05-2007 00:00,39.3247,28.2618,4.6,4.9
23-05-2007 00:00,39.3389,28.2675,10.5,4.8
24-05-2007 00:00,39.0128,27.8311,17,4.1
25-05-2007 00:00,39.4474,40.3481,33,4.5
26-05-2007 00:00,37.8274,38.1183,10,4.4
27-05-2007 00:00,36.1421,41.1087,45,4.7
28-05-2007 00:00,35.775,27.6126,62.5,4.2
29-05-2007 00:00,39.4383,32.2614,10,4.5
30-05-2007 00:00,40.2038,28.9369,3.1,4.8
31-05-2007 00:00,36.7819,27.5174,37.5,4.5
01-06-2007 00:00,41.9531,32.8922,33,4.1
02-06-2007 00:00,39.0673,28.7053,7.3,4.6
03-06-2007 00:00,39.1679,29.2946,2.8,4.1
04-06-2007 00:00,39.5073,33.0153,8.4,4
05-06-2007 00:00,36.3035,27.7158,106.9,4.5
06-06-2007 00:00,39.1033,28.6752,11.5,4.3
07-06-2007 00:00,38.3435,38.9681,25.2,4.2
08-06-2007 00:00,37.0135,29.2394,10,4.4
09-06-2007 00:00,37.1133,29.3538,10,4.6
10-06-2007 00:00,38.739,44.181,15,4.6
11-06-2007 00:00,39.877,40.417,44.3,5
12-06-2007 00:00,38.1125,27.1623,8.8,4.1
13-06-2007 00:00,37.1034,30.9464,101.2,4.4
14-06-2007 00:00,36.5726,27.0296,10,4.7
15-06-2007 00:00,41.4495,43.7717,10,4.3
16-06-2007 00:00,39.9325,38.6788,10,4.6
17-06-2007 00:00,36.2485,27.7176,10,4.6
18-06-2007 00:00,39.315,33.08,38,4.7
19-06-2007 00:00,36.2449,26.4271,136.2,4.4
20-06-2007 00:00,38.3872,25.9843,5,4
21-06-2007 00:00,36.156,28.0766,5,4.1
22-06-2007 00:00,36.8885,28.1868,11.2,4.1
23-06-2007 00:00,40.0165,26.8905,8.6,4.4
24-06-2007 00:00,37.1092,28.7909,10,4.1
25-06-2007 00:00,38.4431,26.5477,22.1,4.6
26-06-2007 00:00,36.4354,28.4384,93.5,4.1
27-06-2007 00:00,39.4617,28.2395,10.2,4.2
28-06-2007 00:00,39.8397,42.0589,10,4.5
29-06-2007 00:00,37.8393,29.4962,10,4.4
30-06-2007 00:00,37.7946,29.3481,10,4.1
01-07-2007 00:00,40.311,27.256,10,6.1
02-07-2007 00:00,40.264,27.1643,4.3,4.1
03-07-2007 00:00,36.6889,30.5406,7.4,4.7
04-07-2007 00:00,40.2288,27.1842,17,4.2
05-07-2007 00:00,38.2061,26.6187,9.5,4.5
06-07-2007 00:00,36.2008,27.1087,16,4.1
07-07-2007 00:00,38.8161,44.5845,10,4
08-07-2007 00:00,38.9094,44.6903,33,4.4
09-07-2007 00:00,37.8417,27.5938,10,4.7
10-07-2007 00:00,35.7216,31.2767,33,4.8
11-07-2007 00:00,39.0185,44.2017,39.8,4.3
12-07-2007 00:00,38.7136,41.037,10,4.5
13-07-2007 00:00,39.1111,27.5704,10,4
14-07-2007 00:00,38.8305,27.0718,10.1,4.1
15-07-2007 00:00,39.4932,25.9874,10.3,4.1
16-07-2007 00:00,36.74,26.919,154.9,5.4
17-07-2007 00:00,37.0078,28.0892,5,4.1
18-07-2007 00:00,37.1597,43.642,48,4.7
19-07-2007 00:00,38.8503,29.2145,10,4.2
20-07-2007 00:00,36.1168,27.1519,71,4
21-07-2007 00:00,40.108,29.402,4.7,5.4
22-07-2007 00:00,38.2198,30.927,9,4
23-07-2007 00:00,40.1558,29.3011,17.6,4.3
24-07-2007 00:00,40.331,42.173,15,6.6
25-07-2007 00:00,40.8213,42.154,10,4.9
26-07-2007 00:00,40.6658,42.2479,10,4.7
27-07-2007 00:00,40.2336,42.0347,10,4.8
28-07-2007 00:00,40.366,42.197,7.6,5.5
29-07-2007 00:00,40.3593,42.0106,3,5
30-07-2007 00:00,40.1387,29.3779,10,4.7
31-07-2007 00:00,40.654,42.3789,39.1,4.4
01-08-2007 00:00,40.376,42.241,35,4.8
02-08-2007 00:00,40.323,42.209,35,4.6
03-08-2007 00:00,40.324,42.083,35,4.8
04-08-2007 00:00,40.4665,42.0363,10,4.7
05-08-2007 00:00,41.8893,44.3252,10,4.5
06-08-2007 00:00,40.1004,29.3592,3.6,4.6
07-08-2007 00:00,40.1552,29.2794,14.5,4
08-08-2007 00:00,40.5178,41.9522,10,4.4
09-08-2007 00:00,36.0024,27.3238,39,4.1
10-08-2007 00:00,39.322,29.347,5.7,4.6
11-08-2007 00:00,40.0257,42.5179,3,4.4
12-08-2007 00:00,40.088,42.5263,33,4.5
13-08-2007 00:00,35.7349,27.4563,10,4.2
14-08-2007 00:00,40.5502,42.2824,47.8,4.4
15-08-2007 00:00,38.1584,38.0484,10,4.4
16-08-2007 00:00,40.1242,29.2767,7.2,4.4
17-08-2007 00:00,39.753,39.468,17.9,5.4
18-08-2007 00:00,39.939,39.2246,33,4.6
19-08-2007 00:00,36.8738,28.8202,15,4.5
20-08-2007 00:00,40.3752,42.138,32.3,4.7
21-08-2007 00:00,39.841,39.308,51,4.6
22-08-2007 00:00,36.2572,27.0975,24.1,4.5
23-08-2007 00:00,36.3297,26.9576,5,4.2
24-08-2007 00:00,36.4583,27.0984,34,4
25-08-2007 00:00,36.4223,26.9158,42.9,4.6
26-08-2007 00:00,40.1116,29.2916,2.1,4.1
27-08-2007 00:00,37.05,36.13,35,4.7
28-08-2007 00:00,36.3042,27.0075,5,4.1
29-08-2007 00:00,36.1774,27.0659,10,4.1
30-08-2007 00:00,40.6123,42.2509,10,4.7
31-08-2007 00:00,39.6077,45.0385,10,4.2
01-09-2007 00:00,40.0701,29.3713,8,4
02-09-2007 00:00,37.8283,29.4195,6.2,4.4
03-09-2007 00:00,40.0657,42.4227,10,4.6
04-09-2007 00:00,36.5845,27.7343,10,4
05-09-2007 00:00,41.16,43.98,15,4.7
06-09-2007 00:00,40.7286,30.3814,6.6,4.5
07-09-2007 00:00,40.1006,29.4119,7,4.1
08-09-2007 00:00,40.6542,42.5711,5,4
09-09-2007 00:00,40.1859,42.0031,51,4.4
10-09-2007 00:00,41.3266,43.6719,2.6,4.5
11-09-2007 00:00,39.3973,26.3495,10,4
12-09-2007 00:00,36.7322,31.0145,81.7,4.5
13-09-2007 00:00,37.0263,28.0038,15.1,4.9
14-09-2007 00:00,37.234,28.678,32.5,5
15-09-2007 00:00,37.2276,28.4578,23.8,4.2
16-09-2007 00:00,37.0919,28.1544,25.7,4.9
17-09-2007 00:00,36.4548,26.9089,14,4.2
18-09-2007 00:00,40.4769,42.1006,33,4.1
19-09-2007 00:00,36.851,30.354,81.4,4.8
20-09-2007 00:00,36.0939,28.3512,76.3,4
21-09-2007 00:00,40.6462,42.1161,48,4.7
22-09-2007 00:00,40.4545,38.5316,3,4
23-09-2007 00:00,36.0573,28.5792,10,4.1
24-09-2007 00:00,39.3776,27.8795,9,4
25-09-2007 00:00,36.4409,28.6356,13,4.3
26-09-2007 00:00,39.254,27.9772,3.8,4.1
27-09-2007 00:00,39.042,43.344,30,4.6
28-09-2007 00:00,37.127,27.9571,10,4.6
29-09-2007 00:00,37.7923,28.4163,33,4.2
30-09-2007 00:00,37.7449,28.6756,10,4.5
01-10-2007 00:00,39.6375,27.867,12,4.6
02-10-2007 00:00,38.0412,30.704,10,4.1
03-10-2007 00:00,39.6156,28.758,4.4,4
04-10-2007 00:00,39.5586,28.7598,6.8,4.1
05-10-2007 00:00,37.6192,42.8782,43.4,4.4
06-10-2007 00:00,35.9047,27.2721,16.1,4.4
07-10-2007 00:00,40.4263,42.1383,45.2,4.5
08-10-2007 00:00,40.5204,36.6322,12.9,4.1
09-10-2007 00:00,35.7216,31.1984,47.2,4.5
10-10-2007 00:00,35.9726,28.0724,84.6,4.6
11-10-2007 00:00,36.131,27.24,49.7,4.7
12-10-2007 00:00,37.867,26.896,34.9,4.6
13-10-2007 00:00,37.824,26.893,25.3,4.8
14-10-2007 00:00,37.8337,26.8384,10.9,4.1
15-10-2007 00:00,37.2175,28.4178,8.6,4.3
16-10-2007 00:00,38.8984,31.4106,12,4.1
17-10-2007 00:00,37.89,29.277,33.7,4.7
18-10-2007 00:00,36.63,31.334,103.1,4.5
19-10-2007 00:00,40.5775,42.3772,33,4.1
20-10-2007 00:00,38.8467,25.891,32,4
21-10-2007 00:00,39.8168,39.4347,10,4.6
22-10-2007 00:00,36.8064,27.7652,10,4.1
23-10-2007 00:00,40.6741,30.2693,5.9,4.1
24-10-2007 00:00,38.8538,26.7061,13.8,4
25-10-2007 00:00,37.2261,28.7215,10,4.3
26-10-2007 00:00,38.3979,30.547,20.6,4.3
27-10-2007 00:00,36.6902,27.0478,166.1,4.7
28-10-2007 00:00,38.9464,31.9787,10,4.1
29-10-2007 00:00,39.2463,28.7904,7.7,4.1
30-10-2007 00:00,38.412,45.137,15,4.6
31-10-2007 00:00,39.2173,27.7197,10,4.1
01-11-2007 00:00,38.7551,38.0412,10,4.6
02-11-2007 00:00,40.652,42.1938,10,4.2
03-11-2007 00:00,36.1267,27.305,55.3,4.5
04-11-2007 00:00,39.0226,43.9437,10,4.2
05-11-2007 00:00,40.418,26.001,12.1,5
06-11-2007 00:00,40.382,26,15,4.8
07-11-2007 00:00,40.426,25.928,27,4.5
08-11-2007 00:00,40.4365,26.0204,2.4,4.1
09-11-2007 00:00,40.3857,25.9934,10,4.2
10-11-2007 00:00,36.4744,28.8295,5,4.1
11-11-2007 00:00,40.2215,44.3258,33,4.4
12-11-2007 00:00,39.4448,26.296,6.4,4.1
13-11-2007 00:00,38.8635,26.1218,9.6,4.2
14-11-2007 00:00,36.263,43.007,15,4.6
15-11-2007 00:00,37.6332,30.1393,10,4.1
16-11-2007 00:00,39.0413,26.1369,12.1,4
17-11-2007 00:00,40.7375,30.0009,26.5,4
18-11-2007 00:00,37.8339,29.4887,10,4
19-11-2007 00:00,38.122,30.8923,32.5,4.3
20-11-2007 00:00,39.5028,38.6233,10,4.3
21-11-2007 00:00,35.9636,30.1546,7,4.6
22-11-2007 00:00,40.885,42.238,10,5.5
23-11-2007 00:00,36.3498,44.6986,53.9,4.6
24-11-2007 00:00,36.5181,26.4908,155.2,4.4
25-11-2007 00:00,36.4577,27.0144,5,4.1
26-11-2007 00:00,35.7379,30.733,57.6,4
27-11-2007 00:00,35.9247,28.4014,10,4
28-11-2007 00:00,40.7556,42.4931,33,4.6
29-11-2007 00:00,40.8302,42.5032,20.3,4.5
30-11-2007 00:00,40.71,42.448,35,5.4
01-12-2007 00:00,40.6816,42.407,35.6,4.6
02-12-2007 00:00,40.7131,42.2717,32.4,4.4
03-12-2007 00:00,40.76,42.533,35,4.7
04-12-2007 00:00,40.8314,42.4669,34.1,4.4
05-12-2007 00:00,35.6818,26.4995,5,4
06-12-2007 00:00,40.5033,41.5424,38.8,4.7
07-12-2007 00:00,40.0692,29.2577,9,4.8
08-12-2007 00:00,38.9127,27.8001,10,4
09-12-2007 00:00,36.0803,31.0892,72.3,4.3
10-12-2007 00:00,40.3275,27.2282,5.7,4.1
11-12-2007 00:00,37.1196,36.2752,38.7,4.3
12-12-2007 00:00,36.2973,27.6127,5,4.3
13-12-2007 00:00,37.949,28.9482,12.8,4.1
14-12-2007 00:00,37.8797,26.9754,5,4.7
15-12-2007 00:00,37.951,43.094,10,4.8
16-12-2007 00:00,38.004,43.022,10,4.5
17-12-2007 00:00,36.3483,26.8235,147.4,4.2
18-12-2007 00:00,35.6719,26.4568,5,4
19-12-2007 00:00,39.19,36.014,37.4,4.6
20-12-2007 00:00,38.5333,27.3629,7.3,4.1
21-12-2007 00:00,37.4512,30.6263,43.7,4.5
22-12-2007 00:00,37.396,30.857,39.8,4.5
23-12-2007 00:00,37.5588,30.8401,10,4.7
24-12-2007 00:00,39.0194,29.8805,35.7,4.6
25-12-2007 00:00,36.5214,26.518,141.6,4.5
26-12-2007 00:00,39.776,41.769,35,4.8
27-12-2007 00:00,36.6096,27.6656,128.4,4.7
28-12-2007 00:00,36.4345,26.6998,157.4,4.2
29-12-2007 00:00,37.996,43.062,35.7,4.7
30-12-2007 00:00,37.9895,43.1815,38.2,4.1
31-12-2007 00:00,39.1319,33.1657,10,4.3
01-01-2008 00:00,36.8584,31.7032,10,4
02-01-2008 00:00,38.5148,27.6934,15,4.7
03-01-2008 00:00,36.9104,31.6715,16,4.2
04-01-2008 00:00,35.989,26.8506,10,4
05-01-2008 00:00,38.8013,26.5684,26.1,4.8
06-01-2008 00:00,39.5461,32.9288,5.3,4.4
07-01-2008 00:00,36.7662,27.4605,5,4.5
08-01-2008 00:00,36.8024,27.5379,20,5
09-01-2008 00:00,40.7036,29.009,6,4.2
10-01-2008 00:00,38.5,38.6,33,4.1
11-01-2008 00:00,39.6426,44.5766,10,4.4
12-01-2008 00:00,38.6,38,10,4
13-01-2008 00:00,36.2852,26.946,137.4,4.5
14-01-2008 00:00,40.7354,27.3803,9.1,4.4
15-01-2008 00:00,38.365,29.809,9.6,4.6
16-01-2008 00:00,39.7109,26.0902,25.7,4
17-01-2008 00:00,36.187,28.79,50.3,4.8
18-01-2008 00:00,40.8584,27.8355,10,4.1
19-01-2008 00:00,36.1954,27.9004,43.9,4.3
20-01-2008 00:00,36.3006,27.7436,32,4.2
21-01-2008 00:00,40.593,35.863,11.6,4.8
22-01-2008 00:00,40.5557,35.8079,10,4.4
23-01-2008 00:00,39.7677,39.5747,33,4.5
24-01-2008 00:00,38.966,25.955,20.3,4.4
25-01-2008 00:00,38.3265,39.2582,8.7,4.2
26-01-2008 00:00,37.26,36.9774,33,4.5
27-01-2008 00:00,40.2219,42.0054,10,4.9
28-01-2008 00:00,36.1884,27.9268,34.9,4.2
29-01-2008 00:00,35.976,26.122,94.4,4.6
30-01-2008 00:00,39.964,39.796,11.6,4.9
31-01-2008 00:00,39.3292,44.3422,10,4
01-02-2008 00:00,37.2344,28.7916,11,4.5
02-02-2008 00:00,40.849,34.5928,10,4
03-02-2008 00:00,40.2401,40.195,3,4
04-02-2008 00:00,36.382,28.834,56.5,4.6
05-02-2008 00:00,40.7249,29.112,7.6,4.7
06-02-2008 00:00,40.8161,42.5419,10,4.5
07-02-2008 00:00,38.8574,27.0123,5,4
08-02-2008 00:00,39.198,26.2139,13.8,4.2
09-02-2008 00:00,36.1286,31.874,10,4
10-02-2008 00:00,38.7714,27.8342,10,4.1
11-02-2008 00:00,37.7665,25.9334,5,4.5
12-02-2008 00:00,38.8017,27.8284,12,4.3
13-02-2008 00:00,36.1978,44.9227,10,4.4
14-02-2008 00:00,40.374,42.334,35,5.2
15-02-2008 00:00,37.6017,33.2861,10,4.1
16-02-2008 00:00,36.0301,27.4164,10,4.2
17-02-2008 00:00,37.6475,27.5722,23.4,4.5
18-02-2008 00:00,39.2865,27.7016,10,4.6
19-02-2008 00:00,36.615,26.845,142.7,4.6
20-02-2008 00:00,36.993,28.897,7.8,4.6
21-02-2008 00:00,35.687,29.573,35.8,4.4
22-02-2008 00:00,39.196,26.214,9.5,5
23-02-2008 00:00,39.1639,26.2362,12.3,4.1
24-02-2008 00:00,40.1958,27.2636,10,4.1
25-02-2008 00:00,37.5458,35.4679,33,4.6
26-02-2008 00:00,37.5625,35.4028,33,4.4
27-02-2008 00:00,36.88,26.5822,39.2,4.2
28-02-2008 00:00,36.84,26.627,37.7,4.9
29-02-2008 00:00,38.7238,44.4758,33,4.3
01-03-2008 00:00,39.121,41.823,35,4.8
02-03-2008 00:00,38.5545,31.3738,39.3,4.6
03-03-2008 00:00,35.9066,28.4914,10,4.2
04-03-2008 00:00,35.9056,27.6833,33,4.1
05-03-2008 00:00,36.41,26.519,138.5,4.8
06-03-2008 00:00,38.9901,31.4911,10,4.2
07-03-2008 00:00,38.9832,31.518,10,4.4
08-03-2008 00:00,36.7034,25.8827,40.7,4.3
